ref_date,napcs_group,napcs_group_name,product,uom,value,vector,coordinate,status,terminated
2022-04,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",125.4,v1230996180,1.174,,
2022-05,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",117.9,v1230996180,1.174,,
2022-06,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",115.9,v1230996180,1.174,,
2022-07,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",107.6,v1230996180,1.174,,
2022-08,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",110.4,v1230996180,1.174,,
2022-09,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",109.0,v1230996180,1.174,,
2022-10,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",113.2,v1230996180,1.174,,
2022-11,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",117.6,v1230996180,1.174,,
2022-12,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",127.0,v1230996180,1.174,,
2023-01,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",129.6,v1230996180,1.174,,
2023-02,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",122.6,v1230996180,1.174,,
2023-03,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",126.3,v1230996180,1.174,,
2023-04,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",136.0,v1230996180,1.174,,
2023-05,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",133.8,v1230996180,1.174,,
2023-06,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",127.0,v1230996180,1.174,,
2023-07,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",128.0,v1230996180,1.174,,
2023-08,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",127.7,v1230996180,1.174,,
2023-09,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",127.4,v1230996180,1.174,,
2023-10,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",126.3,v1230996180,1.174,,
2023-11,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",131.1,v1230996180,1.174,,
2023-12,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",131.5,v1230996180,1.174,,
2024-01,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",128.3,v1230996180,1.174,,
2024-02,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",127.8,v1230996180,1.174,,
2024-03,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",137.4,v1230996180,1.174,,
2024-04,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",152.1,v1230996180,1.174,,
2024-05,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",158.1,v1230996180,1.174,,
2024-06,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",157.8,v1230996180,1.174,,
2024-07,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",160.4,v1230996180,1.174,,
2024-08,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",158.3,v1230996180,1.174,,
2024-09,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",164.2,v1230996180,1.174,,
2024-10,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",176.6,v1230996180,1.174,,
2024-11,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",173.7,v1230996180,1.174,,
2024-12,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",174.2,v1230996180,1.174,,
2025-01,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",178.2,v1230996180,1.174,,
2025-02,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",187.2,v1230996180,1.174,,
2025-03,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",193.0,v1230996180,1.174,,
2025-04,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",192.0,v1230996180,1.174,,
2025-05,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",195.0,v1230996180,1.174,,
2025-06,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",206.5,v1230996180,1.174,,
2025-07,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",214.4,v1230996180,1.174,,
2025-08,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",215.8,v1230996180,1.174,,
2025-09,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",237.0,v1230996180,1.174,,
2025-10,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",271.9,v1230996180,1.174,,
2025-11,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",275.6,v1230996180,1.174,,
2025-12,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",314.3,v1230996180,1.174,,
2026-01,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",395.8,v1230996180,1.174,,
2026-02,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",374.1,v1230996180,1.174,,
2026-03,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",359.0,v1230996180,1.174,,
2026-04,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",350.0,v1230996180,1.174,,
2026-05,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",348.3,v1230996180,1.174,,
2026-06,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",314.1,v1230996180,1.174,,
2026-07,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",292.3,v1230996180,1.174,,
2026-08,P62,Primary non-ferrous metal products,"Unwrought gold, silver, and platinum group metals, and their alloys [324]","Index, 202001=100",315.7,v1230996180,1.174,,
2015-01,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",89.4,v1230996179,1.173,E,
2015-02,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",92.3,v1230996179,1.173,E,
2015-03,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",93.2,v1230996179,1.173,E,
2015-04,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",91.0,v1230996179,1.173,E,
2015-05,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",90.0,v1230996179,1.173,E,
2015-06,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",91.3,v1230996179,1.173,E,
2015-07,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",95.0,v1230996179,1.173,E,
2015-08,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",97.1,v1230996179,1.173,E,
2015-09,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",97.9,v1230996179,1.173,E,
2015-10,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",96.5,v1230996179,1.173,E,
2015-11,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",98.0,v1230996179,1.173,E,
2015-12,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",101.2,v1230996179,1.173,E,
2016-01,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",105.0,v1230996179,1.173,E,
2016-02,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",101.8,v1230996179,1.173,E,
2016-03,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",97.6,v1230996179,1.173,E,
2016-04,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",94.6,v1230996179,1.173,E,
2016-05,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",95.5,v1230996179,1.173,E,
2016-06,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",95.2,v1230996179,1.173,E,
2016-07,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",96.3,v1230996179,1.173,E,
2016-08,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",95.9,v1230996179,1.173,E,
2016-09,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",96.8,v1230996179,1.173,E,
2016-10,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",97.8,v1230996179,1.173,E,
2016-11,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",99.2,v1230996179,1.173,E,
2016-12,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",98.4,v1230996179,1.173,E,
2017-01,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",97.4,v1230996179,1.173,E,
2017-02,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",96.8,v1230996179,1.173,E,
2017-03,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",98.8,v1230996179,1.173,E,
2017-04,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",99.2,v1230996179,1.173,E,
2017-05,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",100.4,v1230996179,1.173,E,
2017-06,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",98.2,v1230996179,1.173,E,
2017-07,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",93.7,v1230996179,1.173,E,
2017-08,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",93.1,v1230996179,1.173,E,
2017-09,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",90.7,v1230996179,1.173,E,
2017-10,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",93.1,v1230996179,1.173,E,
2017-11,P62,Primary non-ferrous metal products,Unwrought nickel and nickel alloys [323],"Index, 202001=100",94.3,v1230996179,1.173,E,
